date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:00:36	196388/196388	---M--	200	added ('OK')	image/jpeg	etag:%22b7e485c8fe41538f45e311d1fb978a70%22	https://www.karriere.herold.at/uploads/ZX12Kdd5/767x0_2560x0/HUR_Sommerevent_V10.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/ZX12Kdd5/767x0_2560x0/HUR_Sommerevent_V10.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:36	62383/62383	---M--	200	added ('OK')	image/jpeg	etag:%22a8e9f8c7227f2f8f7cce8a4576e594bf%22	https://www.karriere.herold.at/uploads/ZaVJtrEq/640x640_640x640/HUR_Sommerevent_V9.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/ZaVJtrEq/640x640_640x640/HUR_Sommerevent_V9.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:36	184412/184412	---M--	200	added ('OK')	image/jpeg	etag:%22f534cb88f183d257c023e967de90710c%22	https://www.karriere.herold.at/uploads/ZaVJtrEq/767x0_2560x0/HUR_Sommerevent_V9.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/ZaVJtrEq/767x0_2560x0/HUR_Sommerevent_V9.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:37	49724/49724	---M--	200	added ('OK')	image/jpeg	etag:%225ea7982b11bcc307d255a03301a52fa4%22	https://www.karriere.herold.at/uploads/fLddHiWg/640x640_640x640/HUR_Sommerevent_V11.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/fLddHiWg/640x640_640x640/HUR_Sommerevent_V11.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:37	154761/154761	---M--	200	added ('OK')	image/jpeg	etag:%223907afdd0229b8fc7200a52dae984bc8%22	https://www.karriere.herold.at/uploads/fLddHiWg/767x0_2560x0/HUR_Sommerevent_V11.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/fLddHiWg/767x0_2560x0/HUR_Sommerevent_V11.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:37	51672/51672	---M--	200	added ('OK')	image/jpeg	etag:%22e4e9661f49113699399a6de3df18651e%22	https://www.karriere.herold.at/uploads/BzEfvPDk/640x640_640x640/HUR_Sommerevent_V12.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/BzEfvPDk/640x640_640x640/HUR_Sommerevent_V12.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:38	159784/159784	---M--	200	added ('OK')	image/jpeg	etag:%22c9901f5046b3a04d9bc1f3ebcf253b47%22	https://www.karriere.herold.at/uploads/BzEfvPDk/767x0_2560x0/HUR_Sommerevent_V12.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/BzEfvPDk/767x0_2560x0/HUR_Sommerevent_V12.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:38	63393/63393	---M--	200	added ('OK')	image/jpeg	etag:%222cccbb9be935a878ba9628c5bb6150e2%22	https://www.karriere.herold.at/uploads/QBb6VFqM/640x640_640x640/HUR_Sommerevent_V13.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/QBb6VFqM/640x640_640x640/HUR_Sommerevent_V13.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:39	204545/204545	---M--	200	added ('OK')	image/jpeg	etag:%22ffde4bb667efca1ab08059b8467690cc%22	https://www.karriere.herold.at/uploads/QBb6VFqM/767x0_2560x0/HUR_Sommerevent_V13.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/QBb6VFqM/767x0_2560x0/HUR_Sommerevent_V13.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:39	56620/56620	---M--	200	added ('OK')	image/jpeg	etag:%227fe028769316ad69f173f4e725be0dde%22	https://www.karriere.herold.at/uploads/1dGLlvSC/640x640_640x640/HUR_Sommerevent_V14.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/1dGLlvSC/640x640_640x640/HUR_Sommerevent_V14.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:39	176759/176759	---M--	200	added ('OK')	image/jpeg	etag:%22be961350510e2b430582c54e01a3ae68%22	https://www.karriere.herold.at/uploads/1dGLlvSC/767x0_2560x0/HUR_Sommerevent_V14.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/1dGLlvSC/767x0_2560x0/HUR_Sommerevent_V14.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:40	62491/62491	---M--	200	added ('OK')	image/jpeg	etag:%2273d17c75af523a255e39c7b7384c6278%22	https://www.karriere.herold.at/uploads/BySN7FRp/640x640_640x640/HUR_Sommerevent_V15.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/BySN7FRp/640x640_640x640/HUR_Sommerevent_V15.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:40	197909/197909	---M--	200	added ('OK')	image/jpeg	etag:%22855ad665c4ccad45c0ac33c9049b0b9e%22	https://www.karriere.herold.at/uploads/BySN7FRp/767x0_2560x0/HUR_Sommerevent_V15.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/BySN7FRp/767x0_2560x0/HUR_Sommerevent_V15.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:41	61089/61089	---M--	200	added ('OK')	image/jpeg	etag:%22cb42911a40dedbc158404292b4276718%22	https://www.karriere.herold.at/uploads/55VZ50AJ/640x640_640x640/HUR_Sommerevent_V16.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/55VZ50AJ/640x640_640x640/HUR_Sommerevent_V16.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:41	192867/192867	---M--	200	added ('OK')	image/jpeg	etag:%2272adcecc59690cedf33405a820009f17%22	https://www.karriere.herold.at/uploads/55VZ50AJ/767x0_2560x0/HUR_Sommerevent_V16.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/55VZ50AJ/767x0_2560x0/HUR_Sommerevent_V16.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:42	77448/77448	---M--	200	added ('OK')	image/jpeg	etag:%223e09539b017968e45265fffd69c9530a%22	https://www.karriere.herold.at/uploads/XuB2viwT/640x640_640x640/HUR_Sommerevent_V17.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/XuB2viwT/640x640_640x640/HUR_Sommerevent_V17.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:42	266300/266300	---M--	200	added ('OK')	image/jpeg	etag:%2236a8498bbbdf1ba0677ff721f1d2a438%22	https://www.karriere.herold.at/uploads/XuB2viwT/767x0_2560x0/HUR_Sommerevent_V17.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/XuB2viwT/767x0_2560x0/HUR_Sommerevent_V17.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:42	63523/63523	---M--	200	added ('OK')	image/jpeg	etag:%22bbc1899b2796ae59db8c0c2396ed5a1b%22	https://www.karriere.herold.at/uploads/rR8TPIPB/640x640_640x640/HUR_Sommerevent_V18.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/rR8TPIPB/640x640_640x640/HUR_Sommerevent_V18.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:42	2953/2953	---M--	200	added ('OK')	image/png	etag:%222e8b3a7454d4ae4673cf0278cb62d1c3%22	https://www.karriere.herold.at/uploads/GxX1LcOC/391x0_286x0/logo_footer_22.png	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/GxX1LcOC/391x0_286x0/logo_footer_22.png	(from https://www.karriere.herold.at/ueber-herold)
16:00:43	410/410	---M--	200	added ('OK')	image/png	etag:%22cc7b68f802cea5164489477ba810a433%22	https://www.karriere.herold.at/uploads/rQAM2qK1/640x640_640x640/facebook.png	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/rQAM2qK1/640x640_640x640/facebook.png	(from https://www.karriere.herold.at/ueber-herold)
16:00:43	210932/210932	---M--	200	added ('OK')	image/jpeg	etag:%22297203948d42204af8a42608f0ecf9ad%22	https://www.karriere.herold.at/uploads/rR8TPIPB/767x0_2560x0/HUR_Sommerevent_V18.jpg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/rR8TPIPB/767x0_2560x0/HUR_Sommerevent_V18.jpg	(from https://www.karriere.herold.at/ueber-herold)
16:00:43	413/413	---M--	200	added ('OK')	image/png	etag:%226a40233ceb13ad3cb53f1d96f0fe9437%22	https://www.karriere.herold.at/uploads/BCEdKRp1/640x640_640x640/in.png	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/BCEdKRp1/640x640_640x640/in.png	(from https://www.karriere.herold.at/ueber-herold)
16:00:43	783/783	---M--	200	added ('OK')	image/png	etag:%22144645c15a453a6658608f77fd10d5e1%22	https://www.karriere.herold.at/uploads/71e6jSYW/640x640_640x640/insta.png	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/71e6jSYW/640x640_640x640/insta.png	(from https://www.karriere.herold.at/ueber-herold)
16:00:43	603/603	---M--	200	added ('OK')	image/png	etag:%2288a3260ce651c42ad23bdc7f6f57d5ff%22	https://www.karriere.herold.at/uploads/A5K4eXf1/640x640_640x640/xing.png	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/A5K4eXf1/640x640_640x640/xing.png	(from https://www.karriere.herold.at/ueber-herold)
16:00:43	498/498	---M--	200	added ('OK')	image/png	etag:%22b93bf06e8fb9c65d94690174d70be0e9%22	https://www.karriere.herold.at/uploads/D6GJ0xMF/640x640_640x640/yt.png	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/D6GJ0xMF/640x640_640x640/yt.png	(from https://www.karriere.herold.at/ueber-herold)
16:00:44	1161/1161	---M--	200	added ('OK')	image/png	etag:%2267b67089aab0289b7a952b9653213c72%22	https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/img/herold/logo.png	C:/Users/SANDIP/Desktop/about%20us/site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/img/herold/logo.png	(from https://www.karriere.herold.at/ueber-herold)
16:00:44	1019/1019	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ed706e71ce696a5b9d364a8424ec1441%22	https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/js/loader-polyfills.js?1709199525372	C:/Users/SANDIP/Desktop/about%20us/site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/js/loader-polyfills4247.js	(from https://www.karriere.herold.at/ueber-herold)
16:00:44	21774/21774	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b8687d61bd9e75b231a13c67a9f254a8%22	https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/js/loader.js?1709199525372	C:/Users/SANDIP/Desktop/about%20us/site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/js/loader4247.js	(from https://www.karriere.herold.at/ueber-herold)
16:00:45	0/0	---MC-	400	error ('Bad%20Request')	text/html	date:Thu,%2029%20Feb%202024%2010:30:46%20GMT	https://sgtm.herold.at/gtm.js?id=	C:/Users/SANDIP/Desktop/about%20us/sgtm.herold.at/gtm.14e5445.delayed	(from https://www.karriere.herold.at/ueber-herold)
16:00:46	2441/2441	---M--	200	added ('OK')	image/svg+xml	etag:%22c43c07f7c688a90bef2542e7d8b458ec%22	https://www.karriere.herold.at/uploads/xDwH98aI/Chat_Button_sk.svg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/xDwH98aI/Chat_Button_sk.svg	(from https://www.karriere.herold.at/ueber-herold)
16:00:47	412048/412048	---M--	200	added ('OK')	image/svg+xml	etag:%229961bd1d0a84d71e9d7927bec3ab4c9a%22	https://www.karriere.herold.at/uploads/mWG9HQqE/Chatbot_Icon.svg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/mWG9HQqE/Chatbot_Icon.svg	(from https://www.karriere.herold.at/ueber-herold)
16:00:48	412341/412341	---M--	200	added ('OK')	image/svg+xml	etag:%229640bf877e85a4db61ede4c90978f7a8%22	https://www.karriere.herold.at/uploads/lkCh36Fp/Vergroessern_Icon.svg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/lkCh36Fp/Vergroessern_Icon.svg	(from https://www.karriere.herold.at/ueber-herold)
16:00:48	789/789	---M--	200	added ('OK')	image/svg+xml	etag:%22fdaa8881b5a9f06fda65defbb836fc97%22	https://www.karriere.herold.at/uploads/aqIgbWp8/Arrow_Icon.svg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/aqIgbWp8/Arrow_Icon.svg	(from https://www.karriere.herold.at/ueber-herold)
16:00:50	705/705	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Feb%202024%2010:30:49%20GMT	http://www.herold.at/cms/apps/chatbot/chatbot.js	C:/Users/SANDIP/Desktop/about%20us/www.herold.at/cms/apps/chatbot/chatbot.154.delayed	(from https://www.karriere.herold.at/ueber-herold)
16:00:50	412058/412058	---M--	200	added ('OK')	image/svg+xml	etag:%225490de27ceafe09fa631fb968a08053f%22	https://www.karriere.herold.at/uploads/VJDeJ86v/Schliessen_Icon.svg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/uploads/VJDeJ86v/Schliessen_Icon.svg	(from https://www.karriere.herold.at/ueber-herold)
16:00:51	225/225	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Feb%202024%2010:30:51%20GMT	https://www.herold.at/cms/apps/chatbot/chatbot.js	C:/Users/SANDIP/Desktop/about%20us/www.herold.at/cms/apps/chatbot/chatbot.155.delayed	(from https://www.karriere.herold.at/ueber-herold)
16:00:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Feb%202024%2010:30:52%20GMT	https://www.karriere.herold.at/karriere-bei-herold/uebersicht/offene-stellen	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/karriere-bei-herold/uebersicht/offene-stellen	(from https://www.karriere.herold.at/)
16:00:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Feb%202024%2010:30:52%20GMT	https://www.karriere.herold.at/karriere-bei-herold/uebersicht/offene-stellen	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/karriere-bei-herold/uebersicht/offene-stellen	(from https://www.karriere.herold.at/)
16:00:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Feb%202024%2010:30:52%20GMT	https://www.karriere.herold.at/karriere-bei-herold/uebersicht/offene-stellen	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/karriere-bei-herold/uebersicht/offene-stellen	(from https://www.karriere.herold.at/)
16:00:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Feb%202024%2010:30:53%20GMT	https://www.karriere.herold.at/karriere-bei-herold	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/karriere-bei-herold	(from https://www.karriere.herold.at/)
16:00:53	109808/109808	---M--	200	added ('OK')	binary/octet-stream	etag:%22005c9aa92b564b73b7582cc4f1fa49cb%22	https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-brands-400.woff2	C:/Users/SANDIP/Desktop/about%20us/site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-brands-400.woff2	(from https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/grids.css?1709199525372)
16:00:53	24488/24488	---M--	200	added ('OK')	binary/octet-stream	etag:%22747442fa76f1d9a31f9a54a2e8a4b448%22	https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-regular-400.woff2	C:/Users/SANDIP/Desktop/about%20us/site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-regular-400.woff2	(from https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/grids.css?1709199525372)
16:00:53	150020/150020	---M--	200	added ('OK')	binary/octet-stream	etag:%22d5e647388e2415268b700d3df2e30a0d%22	https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-solid-900.woff2	C:/Users/SANDIP/Desktop/about%20us/site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-solid-900.woff2	(from https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/grids.css?1709199525372)
16:00:53	4568/4568	---M--	200	added ('OK')	binary/octet-stream	etag:%22f20773a753bf1fbe9ccec04f90a470ea%22	https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-v4compatibility.woff2	C:/Users/SANDIP/Desktop/about%20us/site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-v4compatibility.woff2	(from https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/grids.css?1709199525372)
16:00:54	189684/189684	---M--	200	added ('OK')	binary/octet-stream	etag:%22bb8cd014d7a55672934233c354e1c4a3%22	https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-brands-400.ttf	C:/Users/SANDIP/Desktop/about%20us/site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-brands-400.ttf	(from https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/grids.css?1709199525372)
16:00:54	63348/63348	---M--	200	added ('OK')	binary/octet-stream	etag:%22675809e48e35c47d51c7d6fcc687ee28%22	https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-regular-400.ttf	C:/Users/SANDIP/Desktop/about%20us/site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-regular-400.ttf	(from https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/grids.css?1709199525372)
16:00:55	10172/10172	---M--	200	added ('OK')	binary/octet-stream	etag:%2258f1253e5639d508a6fe310c97327f82%22	https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-v4compatibility.ttf	C:/Users/SANDIP/Desktop/about%20us/site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-v4compatibility.ttf	(from https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/grids.css?1709199525372)
16:00:55	394668/394668	---M--	200	added ('OK')	binary/octet-stream	etag:%220248ab19e74fc3731de14d647db4687a%22	https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-solid-900.ttf	C:/Users/SANDIP/Desktop/about%20us/site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/fonts/fa-solid-900.ttf	(from https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/grids.css?1709199525372)
16:00:55	566/566	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Feb%202024%2010:30:55%20GMT	https://site-assets.cdnmns.com/assets/css/img/hcaptcha-badge-tool.png	C:/Users/SANDIP/Desktop/about%20us/site-assets.cdnmns.com/assets/css/img/hcaptcha-badge-tool.png	(from https://site-assets.cdnmns.com/373112e167f382e58a142456f0fdbb68/css/hcaptcha.css?1709199525372)
16:00:56	49416/49416	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e050d2-c108%22	https://www.karriere.herold.at/assets/fonts/fontello.eot	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/fontello.eot	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:00:56	49416/49416	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e050d2-c108%22	https://www.karriere.herold.at/assets/fonts/fontello.eot?	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/fontellod41d.eot	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:00:57	30792/30792	---M--	200	added ('OK')	font/woff	etag:%2265e050d2-7848%22	https://www.karriere.herold.at/assets/fonts/fontello.woff	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/fontello.woff	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:00:57	49248/49248	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%2265e050d2-c060%22	https://www.karriere.herold.at/assets/fonts/fontello.ttf	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/fontello.ttf	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:00:58	83500/83500	---M--	200	added ('OK')	image/svg+xml	etag:%2265e050d2-1462c%22	https://www.karriere.herold.at/assets/fonts/fontello.svg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/fontello.svg	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:00:58	23254/23254	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e050d2-5ad6%22	https://www.karriere.herold.at/assets/fonts/nationale-demibold-webfont.eot	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-demibold-webfont.eot	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:00:59	23254/23254	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e050d2-5ad6%22	https://www.karriere.herold.at/assets/fonts/nationale-demibold-webfont.eot?	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-demibold-webfontd41d.eot	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:00:59	26704/26704	---M--	200	added ('OK')	font/woff	etag:%2265e050d2-6850%22	https://www.karriere.herold.at/assets/fonts/nationale-demibold-webfont.woff	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-demibold-webfont.woff	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:00:59	50864/50864	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%2265e050d2-c6b0%22	https://www.karriere.herold.at/assets/fonts/nationale-demibold-webfont.ttf	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-demibold-webfont.ttf	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:00	89818/89818	---M--	200	added ('OK')	image/svg+xml	etag:%2265e050d2-15eda%22	https://www.karriere.herold.at/assets/fonts/nationale-demibold-webfont.svg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-demibold-webfont.svg	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:00	76564/76564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e050d2-12b14%22	https://www.karriere.herold.at/assets/fonts/nationale-extrabold-webfont.eot	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-extrabold-webfont.eot	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:01	76564/76564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e050d2-12b14%22	https://www.karriere.herold.at/assets/fonts/nationale-extrabold-webfont.eot?	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-extrabold-webfontd41d.eot	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:01	26968/26968	---M--	200	added ('OK')	font/woff	etag:%2265e050d2-6958%22	https://www.karriere.herold.at/assets/fonts/nationale-extrabold-webfont.woff	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-extrabold-webfont.woff	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:02	19612/19612	---M--	200	added ('OK')	font/woff2	etag:%2265e050d2-4c9c%22	https://www.karriere.herold.at/assets/fonts/nationale-extrabold-webfont.woff2	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-extrabold-webfont.woff2	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:02	76348/76348	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%2265e050d2-12a3c%22	https://www.karriere.herold.at/assets/fonts/nationale-extrabold-webfont.ttf	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-extrabold-webfont.ttf	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:03	22732/22732	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e050d2-58cc%22	https://www.karriere.herold.at/assets/fonts/nationale-regular-webfont.eot	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-regular-webfont.eot	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:03	202268/202268	---M--	200	added ('OK')	image/svg+xml	etag:%2265e050d2-3161c%22	https://www.karriere.herold.at/assets/fonts/nationale-extrabold-webfont.svg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-extrabold-webfont.svg	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:03	22732/22732	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e050d2-58cc%22	https://www.karriere.herold.at/assets/fonts/nationale-regular-webfont.eot?	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-regular-webfontd41d.eot	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:04	26096/26096	---M--	200	added ('OK')	font/woff	etag:%2265e050d2-65f0%22	https://www.karriere.herold.at/assets/fonts/nationale-regular-webfont.woff	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-regular-webfont.woff	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:04	49936/49936	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%2265e050d2-c310%22	https://www.karriere.herold.at/assets/fonts/nationale-regular-webfont.ttf	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-regular-webfont.ttf	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:05	91457/91457	---M--	200	added ('OK')	image/svg+xml	etag:%2265e050d2-16541%22	https://www.karriere.herold.at/assets/fonts/nationale-regular-webfont.svg	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/fonts/nationale-regular-webfont.svg	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:05	18856/18856	---M--	200	added ('OK')	image/png	etag:%2265e050d2-49a8%22	https://www.karriere.herold.at/assets/css/img/loading-2x.png	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/css/img/loading-2x.png	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:06	7733/7733	---M--	200	added ('OK')	image/png	etag:%2265e050d2-1e35%22	https://www.karriere.herold.at/assets/css/img/loading.png	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/css/img/loading.png	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
16:01:06	1484/1484	---M--	200	added ('OK')	image/png	etag:%2265e050d2-5cc%22	https://www.karriere.herold.at/assets/css/img/defaultImgPlaceholder.png	C:/Users/SANDIP/Desktop/about%20us/www.karriere.herold.at/assets/css/img/defaultImgPlaceholder.png	(from https://www.karriere.herold.at/assets/user-style.css?1702388221)
